person_id,canonical_name,normalized_name,DOB_or_age,gender,aliases,status,synthetic_demo_record
P_02699,Shivansh Mohan,shivansh mohan,1990-01-16,Female,S. Mohan; Shivansh (Alias: Tristan),active,True
P_02700,Aarnav Lata,aarnav lata,1993-10-13,Male,A. Lata; Aarnav (Alias: Chatura),active,True
P_02701,Jagvi Sheth,jagvi sheth,1969-02-26,Female,J. Sheth; Jagvi (Alias: Unnati),active,True
P_02702,Suhani Karnik,suhani karnik,2002-06-22,Male,S. Karnik; Suhani (Alias: Bhavna),active,True
P_02703,Kiaan Ghose,kiaan ghose,1985-07-05,Female,K. Ghose; Kiaan (Alias: Indira),active,True
P_02704,Udant Oommen,udant oommen,2004-10-04,Male,U. Oommen; Udant (Alias: Anamika),active,True
P_02705,Tanish Murthy,tanish murthy,1976-10-31,Female,T. Murthy; Tanish (Alias: Max),active,True
P_02706,Vedika Mitra,vedika mitra,1985-04-17,Male,V. Mitra; Vedika (Alias: Vinaya),active,True
P_02707,Jacob Hari,jacob hari,1972-01-22,Female,J. Hari; Jacob (Alias: Nirja),active,True
P_02708,Udyati Chaudry,udyati chaudry,1987-11-26,Male,U. Chaudry; Udyati (Alias: Zayan),active,True
P_02709,Bina Dash,bina dash,1982-05-20,Male,B. Dash; Bina (Alias: Ikshita),active,True
P_02710,Neha Bansal,neha bansal,1992-01-21,Female,N. Bansal; Neha (Alias: Jason),active,True
P_02711,Triveni Pall,triveni pall,2005-07-01,Female,T. Pall; Triveni (Alias: Azaan),active,True
P_02712,Bahadurjit Suresh,bahadurjit suresh,2001-04-21,Male,B. Suresh; Bahadurjit (Alias: Rachana),active,True
P_02713,Imaran Patla,imaran patla,2005-11-16,Female,I. Patla; Imaran (Alias: Warjas),active,True
P_02714,Priya Sur,priya sur,1985-09-11,Female,P. Sur; Priya (Alias: Wriddhish),active,True
P_02715,Kabir Deol,kabir deol,1979-01-12,Male,K. Deol; Kabir (Alias: Tanish),active,True
P_02716,Falan Magar,falan magar,1963-11-10,Male,F. Magar; Falan (Alias: Ranveer),active,True
P_02717,Nidhi Kar,nidhi kar,1993-04-20,Female,N. Kar; Nidhi (Alias: Dipta),active,True
P_02718,Advay Behl,advay behl,2006-06-27,Female,A. Behl; Advay (Alias: Tanmayi),active,True
P_02719,Yochana Ghosh,yochana ghosh,1972-12-31,Male,Y. Ghosh; Yochana (Alias: Hema),active,True
P_02720,Pushti Chawla,pushti chawla,1969-03-30,Male,P. Chawla; Pushti (Alias: Gaurang),active,True
P_02721,Krishna Butala,krishna butala,2000-07-01,Male,K. Butala; Krishna (Alias: Hritik),active,True
P_02722,Meera Nagar,meera nagar,1978-08-16,Male,M. Nagar; Meera (Alias: Siya),active,True
P_02723,Bhavini Bose,bhavini bose,1996-02-02,Female,B. Bose; Bhavini (Alias: Imaran),active,True
P_02724,Raghav Vaidya,raghav vaidya,1983-08-30,Male,R. Vaidya; Raghav (Alias: Andrew),active,True
P_02725,Sai Sanghvi,sai sanghvi,1981-02-16,Female,S. Sanghvi; Sai (Alias: Yochana),active,True
P_02726,Krish Gandhi,krish gandhi,1965-09-20,Female,K. Gandhi; Krish (Alias: Ayaan),active,True
P_02727,Amara Bhasin,amara bhasin,1968-03-23,Male,A. Bhasin; Amara (Alias: Gunbir),active,True
P_02728,Rohan Agarwal,rohan agarwal,1993-06-06,Male,R. Agarwal; Rohan (Alias: Yashoda),active,True
P_02729,Oviya Subramanian,oviya subramanian,1968-01-11,Male,O. Subramanian; Oviya (Alias: Radhika),active,True
P_02730,Vasudha Sama,vasudha sama,1965-02-13,Female,V. Sama; Vasudha (Alias: Vasudha),active,True
P_02731,Chandran Mistry,chandran mistry,1994-09-29,Male,C. Mistry; Chandran (Alias: Harshil),active,True
P_02732,Lila Mishra,lila mishra,1987-11-30,Female,L. Mishra; Lila (Alias: Falguni),active,True
P_02733,Fiyaz Rattan,fiyaz rattan,1982-08-16,Male,F. Rattan; Fiyaz (Alias: Balhaar),active,True
P_02734,Alexander Karnik,alexander karnik,1969-07-18,Female,A. Karnik; Alexander (Alias: Chanchal),active,True
P_02735,Ekapad Prakash,ekapad prakash,1973-06-07,Male,E. Prakash; Ekapad (Alias: Harish),active,True
P_02736,Advay Shere,advay shere,1972-07-27,Female,A. Shere; Advay (Alias: Aradhana),active,True
P_02737,Lakshit Om,lakshit om,1987-12-23,Male,L. Om; Lakshit (Alias: Onveer),active,True
P_02738,Jeevika Majumdar,jeevika majumdar,1961-05-13,Male,J. Majumdar; Jeevika (Alias: Yoshita),active,True
P_02739,Rehaan Butala,rehaan butala,1988-06-07,Male,R. Butala; Rehaan (Alias: Aayush),active,True
P_02740,Deepa Nigam,deepa nigam,1986-05-01,Female,D. Nigam; Deepa (Alias: Zehaan),active,True
P_02741,Champak Chakrabarti,champak chakrabarti,1997-08-10,Male,C. Chakrabarti; Champak (Alias: Matthew),active,True
P_02742,Advik Kannan,advik kannan,2001-09-05,Female,A. Kannan; Advik (Alias: Harinakshi),active,True
P_02743,Avi Handa,avi handa,1984-02-26,Female,A. Handa; Avi (Alias: Bachittar),active,True
P_02744,Kai Kulkarni,kai kulkarni,1960-12-23,Male,K. Kulkarni; Kai (Alias: Lavanya),active,True
P_02745,Ekani Joshi,ekani joshi,1991-02-25,Female,E. Joshi; Ekani (Alias: William),active,True
P_02746,Tanvi Shetty,tanvi shetty,1964-10-11,Male,T. Shetty; Tanvi (Alias: Rajata),active,True
P_02747,Viraj Buch,viraj buch,1976-09-25,Male,V. Buch; Viraj (Alias: Urmi),active,True
P_02748,Gauri Tata,gauri tata,1983-10-22,Female,G. Tata; Gauri (Alias: Aishani),active,True
P_02749,Chavvi Sarna,chavvi sarna,1968-08-13,Male,C. Sarna; Chavvi (Alias: Teerth),active,True
P_02750,Veda Behl,veda behl,2001-02-04,Male,V. Behl; Veda (Alias: Suhani),active,True
P_02751,Hritik Behl,hritik behl,1999-11-09,Male,H. Behl; Hritik (Alias: Veda),active,True
P_02752,Indali Sahota,indali sahota,1992-01-17,Female,I. Sahota; Indali (Alias: Harita),active,True
P_02753,Shivansh Minhas,shivansh minhas,1983-08-23,Male,S. Minhas; Shivansh (Alias: Yashica),active,True
P_02754,Lajita Wadhwa,lajita wadhwa,1989-01-07,Male,L. Wadhwa; Lajita (Alias: Ikshita),active,True
P_02755,Ekansh Kamdar,ekansh kamdar,1969-08-25,Male,E. Kamdar; Ekansh (Alias: Zilmil),active,True
P_02756,Tanmayi Sarna,tanmayi sarna,1992-07-10,Male,T. Sarna; Tanmayi (Alias: Kavya),active,True
P_02757,Udant Taneja,udant taneja,2000-10-01,Male,U. Taneja; Udant (Alias: Upadhriti),active,True
P_02758,Ishita Dasgupta,ishita dasgupta,1998-05-06,Female,I. Dasgupta; Ishita (Alias: Kalpit),active,True
P_02759,Bhavna Jaggi,bhavna jaggi,1976-06-05,Male,B. Jaggi; Bhavna (Alias: Nihal),active,True
P_02760,Ati Raghavan,ati raghavan,1987-12-13,Male,A. Raghavan; Ati (Alias: Arin),active,True
P_02761,Kalpit Halder,kalpit halder,1990-06-07,Male,K. Halder; Kalpit (Alias: Harita),active,True
P_02762,Yashasvi Oza,yashasvi oza,1993-06-23,Female,Y. Oza; Yashasvi (Alias: Xavier),active,True
P_02763,Varenya Oak,varenya oak,1967-11-28,Female,V. Oak; Varenya (Alias: Yatan),active,True
P_02764,Inaya Mukhopadhyay,inaya mukhopadhyay,1996-09-04,Male,I. Mukhopadhyay; Inaya (Alias: Luke),active,True
P_02765,Janya Nath,janya nath,1993-04-17,Male,J. Nath; Janya (Alias: Ayushman),active,True
P_02766,Pranit Basak,pranit basak,2000-10-21,Male,P. Basak; Pranit (Alias: Veer),active,True
P_02767,Girik Nanda,girik nanda,1988-11-14,Male,G. Nanda; Girik (Alias: Nandini),active,True
P_02768,Nathaniel Venkataraman,nathaniel venkataraman,1974-06-19,Female,N. Venkataraman; Nathaniel (Alias: Watika),active,True
P_02769,Isaiah Som,isaiah som,1981-09-22,Female,I. Som; Isaiah (Alias: Manya),active,True
P_02770,Qadim Toor,qadim toor,1992-09-13,Female,Q. Toor; Qadim (Alias: Abeer),active,True
P_02771,Devika Nigam,devika nigam,1970-11-11,Male,D. Nigam; Devika (Alias: Fariq),active,True
P_02772,Chameli Peri,chameli peri,1965-03-13,Female,C. Peri; Chameli (Alias: Anita),active,True
P_02773,Christopher Luthra,christopher luthra,1988-11-23,Female,C. Luthra; Christopher (Alias: Nidra),active,True
P_02774,Nidra Sem,nidra sem,1979-06-02,Female,N. Sem; Nidra (Alias: Zayyan),active,True
P_02775,Brinda Gulati,brinda gulati,1961-07-24,Male,B. Gulati; Brinda (Alias: Saksham),active,True
P_02776,Advaith Sandhu,advaith sandhu,1966-08-20,Female,A. Sandhu; Advaith (Alias: Chandran),active,True
P_02777,Krish Rattan,krish rattan,1965-10-14,Female,K. Rattan; Krish (Alias: Vedika),active,True
P_02778,Abhimanyu Chandran,abhimanyu chandran,1963-08-31,Male,A. Chandran; Abhimanyu (Alias: Janya),active,True
P_02779,Kai Palla,kai palla,1999-07-16,Female,K. Palla; Kai (Alias: Ethan),active,True
P_02780,Wazir Karan,wazir karan,1999-02-08,Male,W. Karan; Wazir (Alias: Manthan),active,True
P_02781,Harini Tiwari,harini tiwari,2001-01-11,Male,H. Tiwari; Harini (Alias: Neel),active,True
P_02782,Pushti Kakar,pushti kakar,1966-04-26,Female,P. Kakar; Pushti (Alias: Sachi),active,True
P_02783,Tripti Mittal,tripti mittal,1981-09-24,Male,T. Mittal; Tripti (Alias: Indrajit),active,True
P_02784,Lekha De,lekha de,2001-07-27,Male,L. De; Lekha (Alias: Hiral),active,True
P_02785,Upma Sengupta,upma sengupta,2004-08-05,Female,U. Sengupta; Upma (Alias: Warinder),active,True
P_02786,Rayaan Mohan,rayaan mohan,2003-07-02,Female,R. Mohan; Rayaan (Alias: Rudra),active,True
P_02787,Nitesh Puri,nitesh puri,1993-01-29,Male,N. Puri; Nitesh (Alias: Janaki),active,True
P_02788,Naksh Batta,naksh batta,1979-01-15,Female,N. Batta; Naksh (Alias: Upkaar),active,True
P_02789,Azaan Bedi,azaan bedi,1961-04-18,Female,A. Bedi; Azaan (Alias: Bhavini),active,True
P_02790,Joshua Mani,joshua mani,1988-03-31,Female,J. Mani; Joshua (Alias: Oliver),active,True
P_02791,Bachittar Kant,bachittar kant,2001-06-15,Female,B. Kant; Bachittar (Alias: Nitara),active,True
P_02792,Gaurangi Divan,gaurangi divan,1977-02-06,Female,G. Divan; Gaurangi (Alias: Unnati),active,True
P_02793,Dominic Kuruvilla,dominic kuruvilla,1982-12-27,Male,D. Kuruvilla; Dominic (Alias: Vyanjana),active,True
P_02794,Jeremiah Kapoor,jeremiah kapoor,1983-02-08,Female,J. Kapoor; Jeremiah (Alias: Teerth),active,True
P_02795,Ekantika Sahni,ekantika sahni,1993-05-27,Male,E. Sahni; Ekantika (Alias: Ojasvi),active,True
P_02796,Ojas Sankar,ojas sankar,1981-02-23,Female,O. Sankar; Ojas (Alias: Nihal),active,True
P_02797,Samaksh Dhar,samaksh dhar,1999-10-03,Male,S. Dhar; Samaksh (Alias: Amol),active,True
P_02798,Devika Mitra,devika mitra,1991-05-20,Female,D. Mitra; Devika (Alias: Madhav),active,True
P_02799,Patrick Kothari,patrick kothari,1987-11-28,Male,P. Kothari; Patrick (Alias: Jeet),active,True
P_02800,Amrita Kar,amrita kar,1981-06-17,Male,A. Kar; Amrita (Alias: Ronith),active,True
P_02801,Simon Goswami,simon goswami,1972-07-11,Male,S. Goswami; Simon (Alias: Idika),active,True
P_02802,Yasti Chaudhari,yasti chaudhari,1977-05-30,Female,Y. Chaudhari; Yasti (Alias: Timothy),active,True
P_02803,Chandresh Golla,chandresh golla,1989-06-11,Female,C. Golla; Chandresh (Alias: Victor),active,True
P_02804,Zehaan Bains,zehaan bains,1973-08-22,Male,Z. Bains; Zehaan (Alias: Kavya),active,True
P_02805,Elijah Ratta,elijah ratta,1969-03-11,Male,E. Ratta; Elijah (Alias: Chanakya),active,True
P_02806,Jasmit Parikh,jasmit parikh,1997-01-04,Male,J. Parikh; Jasmit (Alias: Ekta),active,True
P_02807,Max Doshi,max doshi,1983-11-06,Female,M. Doshi; Max (Alias: Chandani),active,True
P_02808,Kashish Chahal,kashish chahal,1982-06-24,Male,K. Chahal; Kashish (Alias: Karan),active,True
P_02809,Zaid Pai,zaid pai,1984-06-02,Male,Z. Pai; Zaid (Alias: Ansh),active,True
P_02810,Gauri Tank,gauri tank,1985-01-03,Male,G. Tank; Gauri (Alias: Dipta),active,True
P_02811,Yutika Deep,yutika deep,1988-07-10,Male,Y. Deep; Yutika (Alias: Arunima),active,True
P_02812,Janya Sankaran,janya sankaran,1982-02-24,Male,J. Sankaran; Janya (Alias: Wazir),active,True
P_02813,Benjamin Mann,benjamin mann,1964-05-17,Female,B. Mann; Benjamin (Alias: Mitesh),active,True
P_02814,Osha Sehgal,osha sehgal,1965-11-30,Male,O. Sehgal; Osha (Alias: Triveni),active,True
P_02815,Baljiwan Chopra,baljiwan chopra,1966-01-01,Female,B. Chopra; Baljiwan (Alias: Chaitanya),active,True
P_02816,Vedika Varghese,vedika varghese,1998-07-28,Female,V. Varghese; Vedika (Alias: Xiti),active,True
P_02817,Ishwar Raju,ishwar raju,1998-05-30,Female,I. Raju; Ishwar (Alias: Xavier),active,True
P_02818,Ira Salvi,ira salvi,1984-07-03,Male,I. Salvi; Ira (Alias: Chakradev),active,True
P_02819,Lajita Srinivas,lajita srinivas,1996-04-23,Male,L. Srinivas; Lajita (Alias: Patrick),active,True
P_02820,Isaac Mannan,isaac mannan,1971-02-26,Male,I. Mannan; Isaac (Alias: Sara),active,True
P_02821,Zaitra Kapoor,zaitra kapoor,1996-12-14,Female,Z. Kapoor; Zaitra (Alias: Ayush),active,True
P_02822,Harshil Kumer,harshil kumer,1979-12-25,Male,H. Kumer; Harshil (Alias: Hiral),active,True
P_02823,Vasana Lall,vasana lall,1990-03-28,Male,V. Lall; Vasana (Alias: Balendra),active,True
P_02824,Ekapad Nazareth,ekapad nazareth,1967-07-10,Male,E. Nazareth; Ekapad (Alias: Vyanjana),active,True
P_02825,Jasmit Ratti,jasmit ratti,1981-04-25,Male,J. Ratti; Jasmit (Alias: Sarthak),active,True
P_02826,Amol Bali,amol bali,1984-06-07,Female,A. Bali; Amol (Alias: Krish),active,True
P_02827,Vasatika Khurana,vasatika khurana,1974-04-07,Female,V. Khurana; Vasatika (Alias: Andrew),active,True
P_02828,Ojasvi Chokshi,ojasvi chokshi,1979-12-03,Female,O. Chokshi; Ojasvi (Alias: Kamya),active,True
P_02829,Lakshit Prasad,lakshit prasad,1983-08-02,Female,L. Prasad; Lakshit (Alias: Bina),active,True
P_02830,Yashica Bansal,yashica bansal,1999-04-22,Female,Y. Bansal; Yashica (Alias: Sathvik),active,True
P_02831,Krishna Mukherjee,krishna mukherjee,1967-04-12,Male,K. Mukherjee; Krishna (Alias: Krishna),active,True
P_02832,Thomas Bhargava,thomas bhargava,1962-09-08,Male,T. Bhargava; Thomas (Alias: Ayaan),active,True
P_02833,Andrew Swamy,andrew swamy,1967-11-21,Female,A. Swamy; Andrew (Alias: Arunima),active,True
P_02834,Odika Ram,odika ram,1995-06-29,Female,O. Ram; Odika (Alias: Michael),active,True
P_02835,Maanav Nayar,maanav nayar,1991-06-08,Male,M. Nayar; Maanav (Alias: Mohammed),active,True
P_02836,Zaid Barad,zaid barad,1975-12-04,Male,Z. Barad; Zaid (Alias: Kai),active,True
P_02837,Harsh Gour,harsh gour,1966-01-05,Male,H. Gour; Harsh (Alias: Jagvi),active,True
P_02838,Yashica Arora,yashica arora,1965-05-18,Female,Y. Arora; Yashica (Alias: Gayathri),active,True
P_02839,Teerth Datta,teerth datta,1996-07-11,Female,T. Datta; Teerth (Alias: Vinaya),active,True
P_02840,Omaja Butala,omaja butala,1970-03-20,Female,O. Butala; Omaja (Alias: Eta),active,True
P_02841,Chavvi Dugal,chavvi dugal,1970-07-02,Male,C. Dugal; Chavvi (Alias: Alexander),active,True
P_02842,Rayaan Bobal,rayaan bobal,1992-01-21,Female,R. Bobal; Rayaan (Alias: Yash),active,True
P_02843,Ethan Choudhary,ethan choudhary,1971-01-11,Female,E. Choudhary; Ethan (Alias: Azad),active,True
P_02844,Yuvraj Rege,yuvraj rege,1986-09-24,Female,Y. Rege; Yuvraj (Alias: Abeer),active,True
P_02845,Harsh Dass,harsh dass,1986-05-26,Male,H. Dass; Harsh (Alias: Divya),active,True
P_02846,Dev Bath,dev bath,1978-06-20,Male,D. Bath; Dev (Alias: Thomas),active,True
P_02847,Indrajit Chawla,indrajit chawla,1961-04-24,Female,I. Chawla; Indrajit (Alias: Devika),active,True
P_02848,Sai Agate,sai agate,1981-11-14,Male,S. Agate; Sai (Alias: Dayita),active,True
P_02849,Anvi Batta,anvi batta,1991-06-30,Female,A. Batta; Anvi (Alias: Libni),active,True
P_02850,Anthony Hora,anthony hora,1978-07-11,Female,A. Hora; Anthony (Alias: Henry),active,True
P_02851,Michael Shankar,michael shankar,2005-08-28,Male,M. Shankar; Michael (Alias: Falak),active,True
P_02852,Avi Kapadia,avi kapadia,1991-04-04,Female,A. Kapadia; Avi (Alias: Tanish),active,True
P_02853,Aarush Karpe,aarush karpe,2002-01-21,Female,A. Karpe; Aarush (Alias: Yatin),active,True
P_02854,Nidhi Mital,nidhi mital,1960-12-11,Female,N. Mital; Nidhi (Alias: Ekavir),active,True
P_02855,Indali Kaur,indali kaur,2004-08-09,Male,I. Kaur; Indali (Alias: Dhruv),active,True
P_02856,Finn Bala,finn bala,2004-06-22,Female,F. Bala; Finn (Alias: Nidra),active,True
P_02857,Upkaar Randhawa,upkaar randhawa,1987-02-02,Male,U. Randhawa; Upkaar (Alias: Baljiwan),active,True
P_02858,Mugdha Shetty,mugdha shetty,1998-11-09,Male,M. Shetty; Mugdha (Alias: Charita),active,True
P_02859,Zansi Boase,zansi boase,1961-06-23,Female,Z. Boase; Zansi (Alias: Unni),active,True
P_02860,Ekbal Saxena,ekbal saxena,1975-10-02,Male,E. Saxena; Ekbal (Alias: Vedika),active,True
P_02861,Sachi Wable,sachi wable,1968-03-07,Male,S. Wable; Sachi (Alias: Harshil),active,True
P_02862,Arunima Bajwa,arunima bajwa,1966-12-20,Female,A. Bajwa; Arunima (Alias: Onkar),active,True
P_02863,Pallavi Sem,pallavi sem,1976-02-17,Female,P. Sem; Pallavi (Alias: Ati),active,True
P_02864,Kavya Edwin,kavya edwin,1999-04-10,Male,K. Edwin; Kavya (Alias: Veer),active,True
P_02865,Aarav Bhakta,aarav bhakta,2002-08-26,Male,A. Bhakta; Aarav (Alias: Deepa),active,True
P_02866,Isaac Sridhar,isaac sridhar,1976-08-31,Male,I. Sridhar; Isaac (Alias: Tanmayi),active,True
P_02867,Anjali Toor,anjali toor,1971-01-04,Female,A. Toor; Anjali (Alias: Warhi),active,True
P_02868,Mitesh Srinivas,mitesh srinivas,1998-04-24,Male,M. Srinivas; Mitesh (Alias: Lipika),active,True
P_02869,Sai Dash,sai dash,2002-02-02,Male,S. Dash; Sai (Alias: Vasatika),active,True
P_02870,Januja Chaudhuri,januja chaudhuri,1976-03-26,Female,J. Chaudhuri; Januja (Alias: Vanya),active,True
P_02871,Lipika Deshpande,lipika deshpande,1962-04-26,Female,L. Deshpande; Lipika (Alias: Harinakshi),active,True
P_02872,Adya Ramaswamy,adya ramaswamy,1987-12-01,Female,A. Ramaswamy; Adya (Alias: Chasmum),active,True
P_02873,Chaman Narang,chaman narang,1993-09-21,Male,C. Narang; Chaman (Alias: Jalsa),active,True
P_02874,Hardik Zachariah,hardik zachariah,1987-09-14,Female,H. Zachariah; Hardik (Alias: Megha),active,True
P_02875,Arjun Ghose,arjun ghose,1964-04-19,Male,A. Ghose; Arjun (Alias: Lopa),active,True
P_02876,Panini Borah,panini borah,1965-06-11,Male,P. Borah; Panini (Alias: Ojasvi),active,True
P_02877,Liam Chahal,liam chahal,1960-09-25,Male,L. Chahal; Liam (Alias: Vihaan),active,True
P_02878,Keya Behl,keya behl,1993-03-08,Male,K. Behl; Keya (Alias: Nidhi),active,True
P_02879,Jeet Tak,jeet tak,2003-05-24,Female,J. Tak; Jeet (Alias: Unnati),active,True
P_02880,Jonathan Bora,jonathan bora,1970-02-27,Female,J. Bora; Jonathan (Alias: Laban),active,True
P_02881,Jairaj Srivastava,jairaj srivastava,1964-12-12,Male,J. Srivastava; Jairaj (Alias: Leena),active,True
P_02882,William Sampath,william sampath,1973-07-13,Male,W. Sampath; William (Alias: Yashawini),active,True
P_02883,Radha Mahal,radha mahal,1977-03-30,Male,R. Mahal; Radha (Alias: Alexander),active,True
P_02884,Hemal Dey,hemal dey,2003-11-13,Female,H. Dey; Hemal (Alias: Manthan),active,True
P_02885,Triya Lad,triya lad,1971-11-28,Female,T. Lad; Triya (Alias: Ekani),active,True
P_02886,Charvi Venkatesh,charvi venkatesh,1977-07-19,Female,C. Venkatesh; Charvi (Alias: Arya),active,True
P_02887,Tristan Kant,tristan kant,1989-08-24,Male,T. Kant; Tristan (Alias: Chakradhar),active,True
P_02888,Xalak Srinivas,xalak srinivas,1983-05-18,Female,X. Srinivas; Xalak (Alias: Frederick),active,True
P_02889,Vasatika Wali,vasatika wali,2002-02-22,Male,V. Wali; Vasatika (Alias: Varenya),active,True
P_02890,Amaira Ramakrishnan,amaira ramakrishnan,1992-06-30,Female,A. Ramakrishnan; Amaira (Alias: Warinder),active,True
P_02891,Tarak Dhingra,tarak dhingra,1982-09-13,Female,T. Dhingra; Tarak (Alias: Ranveer),active,True
P_02892,Vrishti Sidhu,vrishti sidhu,1991-08-22,Male,V. Sidhu; Vrishti (Alias: Utkarsh),active,True
P_02893,Ekansh Dhingra,ekansh dhingra,1991-05-16,Male,E. Dhingra; Ekansh (Alias: Aachal),active,True
P_02894,Mahika Shah,mahika shah,1975-07-07,Female,M. Shah; Mahika (Alias: Advik),active,True
P_02895,Harshil Dyal,harshil dyal,1998-06-17,Male,H. Dyal; Harshil (Alias: Janya),active,True
P_02896,Brijesh Pathak,brijesh pathak,1977-08-12,Male,B. Pathak; Brijesh (Alias: Mitali),active,True
P_02897,Yasti Shukla,yasti shukla,1972-04-22,Male,Y. Shukla; Yasti (Alias: Udant),active,True
P_02898,Onveer Sastry,onveer sastry,1989-09-10,Female,O. Sastry; Onveer (Alias: Victor),active,True
P_02899,Aarnav Sodhi,aarnav sodhi,1961-02-05,Male,A. Sodhi; Aarnav (Alias: Kiaan),active,True
P_02900,Upma Kulkarni,upma kulkarni,1990-05-19,Female,U. Kulkarni; Upma (Alias: Ekaraj),active,True
P_02901,Naksh Narang,naksh narang,1983-03-31,Male,N. Narang; Naksh (Alias: Ira),active,True
P_02902,Chavvi Yogi,chavvi yogi,1969-06-03,Male,C. Yogi; Chavvi (Alias: Aahana),active,True
P_02903,Omya Anne,omya anne,1969-10-24,Male,O. Anne; Omya (Alias: Siya),active,True
P_02904,Aarnav Gupta,aarnav gupta,1970-05-04,Female,A. Gupta; Aarnav (Alias: Anita),active,True
P_02905,Lohit Balan,lohit balan,1988-12-05,Male,L. Balan; Lohit (Alias: Isaac),active,True
P_02906,Dalaja Andra,dalaja andra,1974-09-10,Female,D. Andra; Dalaja (Alias: Yuvraj),active,True
P_02907,Lopa Chaudhary,lopa chaudhary,1987-04-04,Male,L. Chaudhary; Lopa (Alias: Rajata),active,True
P_02908,Bina Narula,bina narula,1967-06-12,Female,B. Narula; Bina (Alias: Ayaan),active,True
P_02909,Nitara Garde,nitara garde,1960-11-23,Female,N. Garde; Nitara (Alias: Zaitra),active,True
P_02910,Andrew Reddy,andrew reddy,1967-05-15,Female,A. Reddy; Andrew (Alias: Ojasvi),active,True
P_02911,Nicholas Deol,nicholas deol,1982-09-22,Male,N. Deol; Nicholas (Alias: Chanakya),active,True
P_02912,Anika Bhandari,anika bhandari,1994-06-20,Female,A. Bhandari; Anika (Alias: Damini),active,True
P_02913,Hredhaan Chahal,hredhaan chahal,1983-01-30,Male,H. Chahal; Hredhaan (Alias: Jack),active,True
P_02914,Sanaya Yohannan,sanaya yohannan,1987-12-31,Female,S. Yohannan; Sanaya (Alias: Peter),active,True
P_02915,Wazir Bahri,wazir bahri,1985-01-23,Female,W. Bahri; Wazir (Alias: Aachal),active,True
